Feature ID,Taxon,Confidence
#q2:types,categorical,categorical
2d8880212f0948d4de8f53892c521f91,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__,0.999999999
1c292d405b25a054f8fa6f8b3f88ef29,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__,0.9999995345
541b51376afee179194cbf108419698f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__bifermentans,0.9603178662
f8d8c05283332907fdb13714281b8870,k__Bacteria; p__Bacteroidetes,0.9999442075
81b8e556acaa852f734a17db1064b3ad,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,0.999997169
b32f83ade89d12a3c372ea6eb4c20b6a,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999999975
0dbdcd22c844480a9e71c3e15ae30e1a,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__,0.9999054372
731d035a89aae6b8e86cfbc9726125cd,k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__,0.9807980381
a8f83242479a6399e2566a40e61cf4a6,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Phytophthora,0.8232147033
d871882e9721a3953964f465e76ab90e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__,0.9509402431
3f1d1ad856ce3116a94432a299744ac9,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__Cystobacter; s__,0.7937633323
89dd1377f69b7de5d2ea2d6082e257a0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.9977527267
c4b9cb4d887e85286a77b9101507fae9,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,0.9996215853
8efe0c79023eb4e07fa6cee7d5800a5d,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,0.9999999647
072e04fbda131b8e9ff410e2727c7a1e,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__,0.9615518692
1a3706d6009f783d229bb9a3b17cc5ad,k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__,0.9838509715
863b0e3d07ef5fa03a043315c9e8ad60,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__,0.9999999994
7c45de89cf0e9e4f74dca72a7f01c82f,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,0.9891702203
82a0389f56d78db175be157063b81987,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__,0.9713852793
9bcaf03661c95511f83ce680b672a923,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.9999968669
e1e9ccf92e5faba7b134e90a08745b85,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,0.9999961466
a0ede6e5b9e0a5877120a2a01c39e364,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,0.9999977044
a9bbf9ab857211badb58edfe4c3f671a,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,0.9795625508
b473c38e6e8bef0b0f06d07690c54422,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,0.8583219984
cc5377a60f734207f2ac2b21c2bc6cf5,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__Singulisphaera; s__,0.9999050159
e5f113ff361bbe86e338f8a84b5bddfd,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.9916197481
df12c67b6ae0d1cdb48d95c899785bd4,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__,0.9992122409
3090cdef23e3fcc792c6cdef0843b618,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,0.9514990848
540378d2ae52c6789557fa8672f46450,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__,0.999999998
b4e9a3a7ec9404482475beccdae5038b,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__Cystobacter,0.8684974679
ffa35e24e6e0f65635e23dadd096c2ed,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,0.9873651205
f3e10c03555bb90eea15abd9286ec628,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9994019399
dfb65d2d18624d298d14fb843590f5b9,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__,0.7701122216
988ae13294af968b56eee165cc497ccc,k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__,0.9999998305
c99469c3f2cbf53b048f98959003f7fe,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__,0.9999993211
344bb0da562700e6a809914bfe52bbb8,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.9999987212
ca9e2ed5516d4ef84721c3801fd53b86,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__dokdonensis,0.9571334559
9526740474494ea98787b51590613c24,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__,0.9999169024
4e66b880aa5eaef293763b96f629219e,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,0.999999804
eca88d52e536bdc47a07fab350a639b1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0.9998891303
1bf826261c56af5459c094b33c8f2c79,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__,0.9999843439
cfeefa9355da4d8ab63827e49d0e13e6,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__campestris,0.7387449413
fe0ca91ea8c30ffa2d2c557569746c08,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__,0.9999999998
a72b610a27068a0c6af2a8709246cb1e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__,0.9999979824
6b41659906b8e729b59f2ccc0c0c8b16,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__,0.9994733012
8a74c499042945360cff9acaa003df1d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.9999930353
b5e284d533c4b4d6a2c505d5d7877da7,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.9991289644
5e1290de99e2433e152f7c6a2d089f5e,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,0.9999950379
8570c3ffa4b869f1095ec9901cd86e74,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,1
2b97ed36dfaad1b26fa2c643c4f2c12a,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__,0.999997542
0ccbde9ddd94c8459e17145e00613c54,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__,0.9999959874
5640c71a937b69b934e92283a9febb76,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__AKIW874; g__; s__,0.9999928939
12a5ac0bc6dc072051693c9033c0a889,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__,0.9999992831
f1ae52130933df1121023e707581c68b,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,0.9723297132
b9b53cd5eda65416a5991878dd7a6a7b,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.9998592363
50a1a1476b7a1b802c468387f8807800,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Siphonobacter; s__aquaeclarae,0.9427564619
29faaa8a612a826988f6236ae3ac076e,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Herpetosiphonales; f__; g__; s__,1
19001a5d06ce2e928a34b7786548960e,k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__,0.9999361466
55acbbe36ecc931e691fb10f1c289e3a,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__,0.9988985869
dee13c92ac7eefa23dd41bbf49bf1d9f,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.9999954005
114e6d3a44e015002125ba4c943f4c6e,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__,0.7214561172
7cb5d9b8b8100e9f6cf1822c170b6b36,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,0.9999341852
db8bdae687a01e334856f7b976d858b2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Commensalibacter; s__intestini,0.9392916969
d9fa3357d3eaac63f3e730d6b584026d,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__heteroC45_4W; s__,0.9983548156
5d7ca74ef0fbfc4d624909207a37fb3a,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,0.9973309205
54d549dbc1f16715b0925f84d6b25f1a,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,0.9999995988
67a317f4edebd5d70fa8b13cadbc386a,k__Bacteria,0.9822690619
0b5551eb331b55b0d53b1dd876631674,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__,0.8995449673
64ed7c8fb9ae46e22249504781b33080,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Pleomorphomonas; s__,0.9672382992
f6c43ce9966657acdf7b0e5badcfa8c2,k__Bacteria; p__Proteobacteria,0.7715185877
36a732cef476114af935967595d83752,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__,0.9999999974
ab8659a7ca400aca456881106d8c315b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__,0.8205913087
dd733f0061a9514ec196929526d95b6c,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__,0.9999999417
e2cfc581b3a867c940ac132a09db6d23,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__,0.7221523506
8ea5267b65c7d261af65c538407a7d4c,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.9967244305
fdb666346f743b5a13d00c38ac51ac19,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.9990319216
79f2481f5fe83626772eca8b0e9a6b1b,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__koll13; g__; s__,0.9999874097
8742ab8109ebe47195b822ad256ad54e,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria,0.9779145595
5ebbd17f534bc18cf96d3e1bd3d6563b,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__,0.9999974204
bbbd3bcc9fad59223ac45effd695a549,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__,0.9999139574
6a38500c134b69e8d33454a7c4a7a300,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9999355281
fe2e4e81a60cc452b37db4a0f0ba12ca,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__,0.9639708244
39d03ce02f04a8cc868868989017f089,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,0.9733894809
e8297b5ac0cc231d99545665378942ef,k__Bacteria; p__Armatimonadetes; c__SJA-176; o__GAB-B06; f__; g__; s__,0.9999999942
7b46115f7a8fede4cedbbda1e00ca05d,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__,0.9937377281
20f71d382eb2b3f87a2746547acb09da,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9999739136
67199a780e1a688b0cad19910b17d494,k__Bacteria,0.9632383956
0ebc3e65ccadbd46ceb5a1605a154dec,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__,0.9999999983
8f20c0c8c51439c1d1a6946cc4948bde,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9999993619
4b6b3c94cf10db821b1133a2c1a486c0,k__Bacteria,0.9980926228
5bcd4cd75884d2ed08861f83a851ddd0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,0.9999999977
719536242de9fa3842f8d33f6fb06b64,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__obscuriglobus,0.8699688482
648d61fb47ae5a991e271a31fcf35178,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__,0.9984148634
ece25de665056a5bd2f7a812a63766c8,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,0.9997644458
d7358937fb95947f6456db3e9c28f4ec,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__,0.9999994221
d41fce90b6891242423cf12e7847fa10,k__Bacteria,0.9980338032
805e79f0c67ccadaed58331228b1c528,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__,0.8875053853
3424ab8ffd5b2ee4a41cdc2cc495b697,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,0.9999997138
18102b2cc70d65e7e5c250134bbda15b,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.999996237
3f6107e61d1e9d73157094ea172be0d2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__,0.8930621633
eea7f9ad170d65a8e7bd2d82ef33e07c,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__,0.9999986087
7a77a6cfb2ed987300dc80da505dbc0a,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__,0.9999615272
869b42ec2eeb769801a27bb912f7a9fc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__subterminale,0.9633095476
58b2a5fca4089a2e33547e4a7531800c,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.9989006917
66e0be49762173ce09b3ff5e649e4870,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.9992252498
c9062653a822b6abc7785070488a287e,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__,0.9942617094
bd2c835bbedf62a294a08bf979836507,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium,0.7645120754
337c0f4da880a85f410170da5d19f33b,k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__,0.9999997576
4c0e7e3a9be35139a406605bf6cd977e,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__,0.9999999968
f10c4222cad6b3a5b1a958e6dc55aff7,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.9999986249
6d551e7238a1a32b5b37175710e8a897,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0.9888158484
252b77a5d3ea4c299ebe84afc0680b18,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__,0.9999999836
8d8cd7a761c90f73834188d28d7f7ef5,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,0.9999989949
116344cfff7e6558c24f88e89fa3aac8,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111,0.9999780203
42bcd146a5f278ab0c862f14789c19b8,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__,0.9988702722
1e378dd94f4dcb5ff1f1a32a31e1e3f4,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__,0.9891682873
0a9862428734f1200f53586500c08991,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9998312727
6dab339381aa5f01bb7e5af680a7ea6b,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria,0.9996685915
e08e7489c090b21ab74bb524df2827bc,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.9914113363
c312ef8fc3223ec654e40bab6f9a1abe,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999805164
df4fa3fbc03ec97d88802aaf895a396e,k__Bacteria; p__Proteobacteria,0.9999999999
e2ca1a91eac4cff83d51687c00fe0ada,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__,0.9976145044
f2bfeb2a7dba09f6fa7899184412f9fb,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,0.9998824019
ba692078cbfa49b39162e3f775df90b8,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__DS-100; f__; g__; s__,0.9996343275
a92df3372daca0fd97d6cb1b18112fce,k__Bacteria; p__Chloroflexi; c__TK17; o__mle1-48; f__; g__; s__,0.9999999263
1f63088432897203daeb77ca6b0da363,k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__,0.9999999949
882418d271a182aafeecf517febce3e7,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__,0.9999982233
d7463abf974e843e0dd58f47789672df,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,0.9999970472
c11eb385784532defa2f0895f4165101,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__; s__,0.8719824852
d5c1e66eacbe683902be00001092d552,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9999987866
c18bf928a4a9efc6aefdc1cd82b56a13,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,0.7803568827
233d7482e876e673d691e16cd210f0eb,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.9836497268
759633e8b8a861a59284514f20e11977,k__Bacteria,0.9869561619
8dc681ac3c4089e85e7862e0edeb202a,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter; s__starrii,0.9998925226
d896e7a88a6de48a2b8a5eebc425f21a,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.9999995233
fae76c7261295835c0745f5af6870078,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.9993424402
f5dd94e2eae07a794102628d35d69f4f,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,0.9999993336
2a6ae991cd94a2f8b034674632ad4e3d,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__Singulisphaera; s__,0.9999991532
f08e78255e05c46292955103c99e8ef7,k__Bacteria,0.9986863437
642ebf64099ee588392d4b088ca1700d,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.8431342141
c2f4babc35de36c49ca86f56c9ff3df6,k__Bacteria; p__Cyanobacteria; c__Chloroplast,0.8966266095
d41eeffaa771a8d7bd71705105d9c48a,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__S0208; f__; g__; s__,0.9999991978
8822396f7f0dd353fe219fdbe0736a1e,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.9991926111
cfd1e4150078930e5db24911fe19d02d,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__,0.9999833863
aee924d6548653b2ae89e1f9e34ecab1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Antarcticicola; s__litoralis,0.9212075618
40306f5e51c0cf2f8083d153caeb24c1,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,0.9850023167
eea7443771ef73adf1e86af32a2f173a,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9955785714
e2c9321d1336d856b9ab5ba39215a1e3,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__,0.9999999599
b4a3f12d6b22618037a842709635f748,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__,0.7722969527
b94d6bafd7a7fb978edbee2439f359df,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__; s__,0.9526303643
5630496eec9aa0ffdbf9f45729266298,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.9997630547
b85128489eb3dd7774e9611a3b68cc21,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__,0.9999992616
45bb13149afe5eda3fdd82a7cb8aadd5,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,0.999992052
a548ce53fb679ac7d64d17d13770b625,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__,0.9999998731
5254b285610f8ff84d634ae372083064,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas,0.8304450266
e5e0b66fc26aa0308b7f478d34d579a4,k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__,0.9998499782
c0bbcfd19cc6bfede616fe37727d2733,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__,0.9862043272
a366a11b990b658a8a53af1af46031a1,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.9999869318
8e493e41f03ce6ec4ead190fec891e8f,k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__; s__,1
7b31d6774856ada643502cea525886dc,k__Bacteria,0.9712518708
79c85ec7d86fdf6d13664196f2836f8f,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__,0.999728096
d51848b008546e2c0668e0dd0b3d73e9,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,0.9931900228
cbc930eb5dc32c3ea11880d8b7c1f1f8,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__,0.9999986774
411a5eb83852f399d40c1cb867e700a0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__,0.9627472432
43881dafab1731e7f52338abfb938018,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,0.9885585045
999416cf7f2596b2e4b5859cfab5676f,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__resinovorum,0.9616357165
a7b50cf1bdf2c1fec0476956c4fa2bdb,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__,0.9999999877
4304d0ebce446df0f1705f436ab44094,k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__,0.9999999999
4e600f0984a8661eba971b2872755ec0,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.9490454143
a8be7e20aa5c82f996263b6327bc7e47,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__,0.998965527
d9a32083ffcdc71373b01c89058a3047,k__Bacteria,0.9772145618
d1fd4abcd283fd8804061af4c2d1cbe7,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__aquatilis,0.9999998501
